,minibatch_loss,epoch_avg_loss,epoch_val_loss,learning_rate,evaluation_loss,training_confusion_matrix,validation_confusion_matrix,evaluation_confusion_matrix,train_ious,train_dices,train_precision,train_recall,train_specificity,train_sensitivity,val_ious,val_dices,val_precision,val_recall,val_specificity,val_sensitivity,test_ious,test_dices,test_precision,test_recall,test_specificity,test_sensitivity
73,0.7897607088088989,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.78487229347229,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.7858260273933411,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.7843618392944336,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.7836471796035767,,,,,,,,,,,,,,,,,,,,,,,,,
78,0.7880730628967285,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.7837137579917908,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.7868691086769104,,,,,,,,,,,,,,,,,,,,,,,,,
81,0.782478928565979,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.7866070866584778,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.7859126329421997,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.78586745262146,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.7850891351699829,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.7853565216064453,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.7861521244049072,,,,,,,,,,,,,,,,,,,,,,,,,
88,,0.7856408953666687,,0.001,,"[[9.01129415e+01 2.11714789e-01 3.58009462e+00]
 [2.28294553e-01 1.71446062e-01 3.62426811e-02]
 [2.11062135e+00 2.27292172e-02 3.52591518e+00]]",,,[0.93629996 0.25572655 0.38012786],[0.96710218 0.40729656 0.55085891],[0.97470126 0.42239531 0.49366992],[0.95962069 0.39323998 0.62303404],[0.6162723  0.99764529 0.96166728],[0.95962069 0.39323998 0.62303404],,,,,,,,,,,,
89,,,0.7859886033194405,0.001,,,"[[9.05350297e+01 9.08402539e-02 2.99361093e+00]
 [4.52209150e-01 1.55207720e-01 1.25218952e-02]
 [2.44989547e+00 1.40174987e-02 3.29666743e+00]]",,,,,,,,[0.93797703 0.21413972 0.37604372],[0.96799602 0.35274312 0.54655781],[0.96894056 0.59680248 0.52304806],[0.96705332 0.25035976 0.57228043],[0.54516168 0.99894488 0.96810111],[0.96705332 0.25035976 0.57228043],,,,,,
90,0.7856838703155518,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.782958984375,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.786798894405365,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.7821658849716187,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.7825101613998413,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.7813835144042969,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.7855088710784912,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.7891026735305786,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.781440258026123,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.7849209308624268,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.7805635333061218,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.7841312885284424,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.7827866077423096,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.775512158870697,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.7842539548873901,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.7871084213256836,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.7836767435073853,,,,,,,,,,,,,,,,,,,,,,,,,
107,0.7847781181335449,,,,,,,,,,,,,,,,,,,,,,,,,
108,0.7795730829238892,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.7864724397659302,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.784378707408905,,,,,,,,,,,,,,,,,,,,,,,,,
111,0.7858050465583801,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.7827617526054382,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.7881954312324524,,,,,,,,,,,,,,,,,,,,,,,,,
114,0.7899655103683472,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.7873218655586243,,,,,,,,,,,,,,,,,,,,,,,,,
116,0.7858704328536987,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.7827801704406738,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.7834063172340393,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.7825093269348145,,,,,,,,,,,,,,,,,,,,,,,,,
120,0.7803362607955933,,,,,,,,,,,,,,,,,,,,,,,,,
121,0.7877762317657471,,,,,,,,,,,,,,,,,,,,,,,,,
122,0.7825153470039368,,,,,,,,,,,,,,,,,,,,,,,,,
123,0.7858221530914307,,,,,,,,,,,,,,,,,,,,,,,,,
124,0.7831543684005737,,,,,,,,,,,,,,,,,,,,,,,,,
125,0.7903545498847961,,,,,,,,,,,,,,,,,,,,,,,,,
126,0.7832629084587097,,,,,,,,,,,,,,,,,,,,,,,,,
127,0.7885122299194336,,,,,,,,,,,,,,,,,,,,,,,,,
128,0.7863322496414185,,,,,,,,,,,,,,,,,,,,,,,,,
129,0.7833683490753174,,,,,,,,,,,,,,,,,,,,,,,,,
130,0.7879044413566589,,,,,,,,,,,,,,,,,,,,,,,,,
131,0.7830981016159058,,,,,,,,,,,,,,,,,,,,,,,,,
132,0.7867326140403748,,,,,,,,,,,,,,,,,,,,,,,,,
133,,0.7844997048377991,,0.001,,"[[9.01231574e+01 2.17313975e-01 3.56427962e+00]
 [1.94946316e-01 2.03105818e-01 3.79311618e-02]
 [1.96031021e+00 2.32920441e-02 3.67566349e+00]]",,,[0.93819644 0.3001907  0.39687662],[0.96811285 0.46176411 0.56823432],[0.97664398 0.45774262 0.5050463 ],[0.95972948 0.46585688 0.64949477],[0.64640386 0.9975834  0.96181702],[0.95972948 0.46585688 0.64949477],,,,,,,,,,,,
